Date,Q-P1,Q-P2,Q-P3,Q-P4,S-P1,S-P2,S-P3,S-P4,Total_Sales,Year,Month,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,IsWeekend,Total_Quantity,Ratio_S_P1,Ratio_S_P2,Ratio_S_P3,Ratio_S_P4,AvgPrice_P1,AvgPrice_P2,AvgPrice_P3,AvgPrice_P4
2017-01-18,324,1948,4185,860,1027.08,12350.32,22682.7,6131.8,42191.9,2017,1,2,18,3,1,0,7317,0.024343061108885827,0.29271779654388635,0.5376079294840953,0.1453312128631325,3.17,6.34,5.42,7.13
2017-01-19,752,3412,3927,1503,2383.84,21632.08,21284.34,10716.39,56016.65,2017,1,3,19,3,1,0,9594,0.04255591864204661,0.3861723255496357,0.37996452840360856,0.19130722740470912,3.1700000000000004,6.340000000000001,5.42,7.13
2017-01-20,5686,1429,3598,265,18024.62,9059.86,19501.16,1889.45,48475.09,2017,1,4,20,3,1,0,10978,0.3718326257878015,0.18689722907167375,0.40229239388725224,0.03897775125327256,3.17,6.340000000000001,5.42,7.13
2017-01-21,4092,2134,3709,1692,12971.64,13529.56,20102.78,12063.96,58667.94,2017,1,5,21,3,1,1,11627,0.22110270106637456,0.23061249466062722,0.34265358558694914,0.20563121868604894,3.17,6.34,5.42,7.13
2017-01-22,4988,1376,2346,1159,15811.96,8723.84,12715.32,8263.67,45514.78999999999,2017,1,6,22,3,1,1,9869,0.3474026794367282,0.1916704438271604,0.27936677286657813,0.18156010386953342,3.17,6.34,5.42,7.13
2017-01-23,5805,3890,4541,646,18401.85,24662.6,24612.22,4605.98,72282.65,2017,1,0,23,4,1,0,14882,0.25458183948706914,0.3411966772109213,0.3404996911430337,0.06372179215897592,3.17,6.34,5.42,7.129999999999999
2017-01-24,1177,3269,1386,491,3731.09,20725.46,7512.12,3500.83,35469.5,2017,1,1,24,4,1,0,6323,0.10519150255853621,0.5843177941611807,0.21179097534501473,0.09869972793526832,3.17,6.34,5.42,7.13
2017-01-25,7191,1232,4155,327,22795.47,7810.88,22520.1,2331.51,55457.96,2017,1,2,25,4,1,0,12905,0.41104054314295013,0.140843262175529,0.40607516035570007,0.04204103432582086,3.1700000000000004,6.34,5.42,7.130000000000001
2017-01-26,2623,3341,1132,686,8314.91,21181.94,6135.44,4891.18,40523.47,2017,1,3,26,4,1,0,7782,0.2051875123231056,0.5227079517129208,0.15140460577536918,0.12069993018860428,3.17,6.34,5.42,7.130000000000001
2017-01-27,3623,2887,2568,980,11484.91,18303.58,13918.56,6987.4,50694.45,2017,1,4,27,4,1,0,10058,0.22655162448749322,0.3610568809800679,0.27455786580187774,0.13783362873056124,3.17,6.340000000000001,5.42,7.13
2017-01-28,5876,1638,5728,1347,18626.92,10384.92,31045.76,9604.11,69661.70999999999,2017,1,5,28,4,1,1,14589,0.26739108184395705,0.14907644385990526,0.4456646269521664,0.13786784734397134,3.1699999999999995,6.34,5.42,7.130000000000001
2017-01-29,797,687,1284,1782,2526.49,4355.58,6959.28,12705.66,26547.01,2017,1,6,29,4,1,1,4550,0.09517041655538608,0.164070454638771,0.262149296662788,0.4786098321430549,3.17,6.34,5.42,7.13
2017-01-30,4860,709,2814,1613,15406.2,4495.06,15251.88,11500.69,46653.83,2017,1,0,30,5,1,0,9996,0.3302236922456313,0.09634921720253194,0.3269159252305759,0.24651116532126088,3.17,6.340000000000001,5.42,7.13
2017-01-31,1618,1589,3200,1319,5129.06,10074.26,17344.0,9404.47,41951.79,2017,1,1,31,5,1,0,7726,0.1222608141392775,0.24013897857516925,0.4134269360139341,0.22417327127161915,3.1700000000000004,6.34,5.42,7.13
2017-02-01,720,2116,2558,777,2282.4,13415.44,13864.36,5540.01,35102.21,2017,2,2,1,5,1,0,6171,0.06502154707638066,0.3821822044822819,0.3949711428425732,0.1578251055987643,3.17,6.34,5.42,7.13
2017-02-02,584,939,3151,1239,1851.28,5953.26,17078.42,8834.07,33717.03,2017,2,3,2,5,1,0,5913,0.054906378171505614,0.17656537364056088,0.5065220750463489,0.26200617314158453,3.17,6.34,5.419999999999999,7.13
2017-02-03,5783,1778,3740,959,18332.11,11272.52,20270.8,6837.67,56713.1,2017,2,4,3,5,1,0,12260,0.32324295444967743,0.1987639540070989,0.35742712001283655,0.12056597153038716,3.17,6.34,5.42,7.13
2017-02-04,5448,2687,514,499,17270.16,17035.58,2785.88,3557.87,40649.490000000005,2017,2,5,4,5,1,1,9148,0.42485551479243644,0.41908471668402236,0.06853419317191925,0.08752557535162186,3.17,6.340000000000001,5.42,7.13
2017-02-05,7369,2993,5869,1370,23359.73,18975.62,31809.98,9768.1,83913.43000000001,2017,2,6,5,5,1,1,17601,0.27837891979865437,0.22613328998707355,0.3790809170832368,0.11640687313103516,3.17,6.34,5.42,7.13
2017-02-06,2300,1573,4101,1343,7291.0,9972.82,22227.42,9575.59,49066.83,2017,2,0,6,6,1,0,9317,0.14859325536212548,0.2032497310301073,0.4530029757373769,0.19515403787039023,3.17,6.34,5.42,7.13
2017-02-07,2496,2422,4276,1255,7912.32,15355.48,23175.92,8948.15,55391.87,2017,2,1,7,6,1,0,10449,0.14284262293365432,0.2772154108536144,0.41839930661304625,0.16154265959968492,3.17,6.34,5.42,7.13
2017-02-08,7753,2180,2143,1177,24577.01,13821.2,11615.06,8392.01,58405.28,2017,2,2,8,6,1,0,13253,0.4208011672917243,0.23664298844214088,0.1988700336681889,0.14368581059794594,3.17,6.340000000000001,5.42,7.13
2017-02-09,752,454,5027,1133,2383.84,2878.36,27246.34,8078.29,40586.83,2017,2,3,9,6,1,0,7366,0.05873432342461828,0.07091857136908697,0.671309880569633,0.19903722463666168,3.1700000000000004,6.34,5.42,7.13
2017-02-10,6033,3637,2166,997,19124.61,23058.58,11739.72,7108.61,61031.52,2017,2,4,10,6,1,0,12833,0.313356278853943,0.3778142835046547,0.192355032284957,0.11647440535644532,3.17,6.340000000000001,5.42,7.13
2017-02-11,7263,1817,591,1331,23023.71,11519.78,3203.22,9490.03,47236.74,2017,2,5,11,6,1,1,11002,0.4874110702813107,0.2438733070910482,0.06781204630124771,0.2009035763263934,3.17,6.340000000000001,5.42,7.130000000000001
2017-02-12,2584,738,2053,1641,8191.28,4678.92,11127.26,11700.33,35697.79,2017,2,6,12,6,1,1,7016,0.2294618238271893,0.13107029874958645,0.31170725134525135,0.3277606260779729,3.17,6.34,5.42,7.13
2017-02-13,1245,1913,2437,1247,3946.65,12128.42,13208.54,8891.11,38174.72,2017,2,0,13,7,1,0,6842,0.10338386240946888,0.31770815869769314,0.3460022758516631,0.2329057030411749,3.17,6.34,5.42,7.130000000000001
2017-02-14,1546,3181,3709,1572,4900.82,20167.54,20102.78,11208.36,56379.5,2017,2,1,14,7,1,0,10008,0.08692556691705318,0.3577105153468903,0.356561870892789,0.19880204684326752,3.17,6.34,5.42,7.130000000000001
2017-02-15,2451,1931,4116,465,7769.67,12242.54,22308.72,3315.45,45636.38,2017,2,2,15,7,1,0,8963,0.17025167202131283,0.2682627324954346,0.4888363187439495,0.07264927673930316,3.17,6.340000000000001,5.42,7.13
2017-02-16,1039,2016,3996,1259,3293.63,12781.44,21658.32,8976.67,46710.06,2017,2,3,16,7,1,0,8310,0.07051221942339617,0.27363355987982035,0.4636757049766153,0.19217851572016822,3.17,6.34,5.42,7.13
2017-02-17,3011,2599,791,613,9544.87,16477.66,4287.22,4370.69,34680.44,2017,2,4,17,7,1,0,7014,0.2752234400716946,0.4751283432390131,0.1236206922403522,0.12602752444894008,3.1700000000000004,6.34,5.42,7.129999999999999
2017-02-18,7071,1313,1733,381,22415.07,8324.42,9392.86,2716.53,42848.88,2017,2,5,18,7,1,1,10498,0.5231191573735416,0.19427392267895918,0.21920899682792178,0.06339792311957747,3.17,6.34,5.42,7.130000000000001
2017-02-19,4540,3846,3302,268,14391.8,24383.64,17896.84,1910.84,58583.12,2017,2,6,19,7,1,1,11956,0.24566462148140963,0.4162229666156394,0.3054948251305154,0.03261758677243547,3.17,6.34,5.42,7.13
2017-02-20,2904,2194,2590,428,9205.68,13909.96,14037.8,3051.64,40205.08,2017,2,0,20,8,1,0,8116,0.22896808065050486,0.3459751852253496,0.3491548829152933,0.0759018512088522,3.17,6.34,5.42,7.13
2017-02-21,7912,2639,4286,1511,25081.04,16731.26,23230.12,10773.43,75815.85,2017,2,1,21,8,1,0,16348,0.33081525828702046,0.22068287831634145,0.3064018935354546,0.14209996986118337,3.17,6.339999999999999,5.42,7.13
2017-02-22,4749,1530,3310,580,15054.33,9700.2,17940.2,4135.4,46830.13,2017,2,2,22,8,1,0,10169,0.3214667565518183,0.20713587598411537,0.38309097156040356,0.08830639590366288,3.17,6.340000000000001,5.42,7.129999999999999
2017-02-23,3736,860,4351,1578,11843.12,5452.4,23582.42,11251.14,52129.08,2017,2,3,23,8,1,0,10525,0.22718835628789152,0.10459421113896504,0.45238511786511476,0.21583231470802858,3.1700000000000004,6.34,5.42,7.13
2017-02-24,2607,2692,5015,890,8264.19,17067.28,27181.3,6345.7,58858.47,2017,2,4,24,8,1,0,11204,0.1404078291535611,0.2899715198169439,0.4618077907903484,0.10781286023914655,3.1700000000000004,6.34,5.42,7.13
2017-02-25,3715,1796,1088,1718,11776.55,11386.64,5896.96,12249.34,41309.49,2017,2,5,25,8,1,1,8317,0.28508098260230275,0.2756422313613652,0.14275073354815082,0.2965260524881813,3.17,6.34,5.42,7.13
2017-02-26,4270,586,1674,466,13535.9,3715.24,9073.08,3322.58,29646.800000000003,2017,2,6,26,8,1,1,6996,0.4565720415019496,0.12531672895557022,0.3060391003413522,0.11207212920112793,3.17,6.34,5.42,7.13
2017-02-27,2442,3192,3783,1585,7741.14,20237.28,20503.86,11301.05,59783.33,2017,2,0,27,9,1,0,11002,0.12948659768534138,0.3385104175361258,0.34296952009866294,0.18903346467986978,3.17,6.34,5.42,7.13
2017-02-28,924,999,3796,868,2929.08,6333.66,20574.32,6188.84,36025.899999999994,2017,2,1,28,9,1,0,6587,0.08130483901859496,0.1758085155402086,0.5710980155943364,0.17178862984686022,3.17,6.34,5.42,7.13
2017-03-01,5063,1001,5501,1750,16049.71,6346.34,29815.42,12477.5,64688.97,2017,3,2,1,9,1,0,13315,0.24810582082231328,0.09810544208695857,0.4609042314323446,0.1928845056583835,3.17,6.34,5.42,7.13
2017-03-02,5720,1515,5023,1703,18132.4,9605.1,27224.66,12142.39,67104.55,2017,3,3,2,9,1,0,13961,0.2702111853816172,0.1431363447038986,0.40570512729762737,0.18094734261685683,3.1700000000000004,6.34,5.42,7.13
2017-03-03,1649,1497,2528,1173,5227.33,9490.98,13701.76,8363.49,36783.56,2017,3,4,3,9,1,0,6847,0.14211049718950533,0.2580223338904663,0.3724968436986524,0.22737032522137607,3.17,6.34,5.42,7.13
2017-03-04,3498,1449,3860,1750,11088.66,9186.66,20921.2,12477.5,53674.02,2017,3,5,4,9,1,1,10557,0.20659268674118317,0.17115654836362174,0.38978261736311165,0.2324681475320835,3.17,6.34,5.42,7.13
2017-03-05,2326,3052,317,469,7373.42,19349.68,1718.14,3343.97,31785.21,2017,3,6,5,9,1,1,6164,0.23197644439033124,0.6087636356657704,0.05405470028355956,0.10520521966033888,3.17,6.34,5.42,7.13
2017-03-06,6177,3058,560,1584,19581.09,19387.72,3035.2,11293.92,53297.92999999999,2017,3,0,6,10,1,0,11379,0.367389315119743,0.36376121924434973,0.05694780266325541,0.21190166297265206,3.17,6.340000000000001,5.42,7.13
2017-03-07,720,2136,463,427,2282.4,13542.24,2509.46,3044.51,21378.61,2017,3,1,7,10,1,0,3746,0.10676091663583367,0.6334481053726131,0.11738181294293688,0.14240916504861637,3.17,6.34,5.42,7.130000000000001
2017-03-08,6046,3616,4290,1597,19165.82,22925.44,23251.8,11386.61,76729.67,2017,3,2,8,10,1,0,15549,0.24978368863048675,0.29878194445512407,0.3030353186713823,0.14839904824300693,3.17,6.34,5.42,7.130000000000001
2017-03-09,989,2702,1913,667,3135.13,17130.68,10368.46,4755.71,35389.98,2017,3,3,9,10,1,0,6271,0.08858806927836636,0.4840545261681413,0.2929772777492386,0.13438012680425362,3.17,6.34,5.42,7.13
2017-03-10,2372,2851,1921,1630,7519.24,18075.34,10411.82,11621.9,47628.3,2017,3,4,10,10,1,0,8774,0.15787336520514061,0.37950840151758514,0.2186057449037652,0.244012488373509,3.17,6.34,5.42,7.13
2017-03-11,1004,2614,4722,1412,3182.68,16572.76,25593.24,10067.56,55416.24,2017,3,5,11,10,1,1,9752,0.05743226173410538,0.29905962584253276,0.46183645804912066,0.18167165437424118,3.17,6.339999999999999,5.42,7.13
2017-03-12,3699,2763,5481,412,11725.83,17517.42,29707.02,2937.56,61887.83,2017,3,6,12,10,1,1,12355,0.1894690765535001,0.2830511265300463,0.4800139219617169,0.047465874954736656,3.17,6.339999999999999,5.42,7.13
2017-03-13,7174,1581,541,811,22741.58,10023.54,2932.22,5782.43,41479.77,2017,3,0,13,11,1,0,10107,0.5482571383592533,0.2416488808882017,0.07069036303721067,0.1394036177153345,3.1700000000000004,6.340000000000001,5.42,7.130000000000001
2017-03-14,2903,2125,3566,311,9202.51,13472.5,19327.72,2217.43,44220.16,2017,3,1,14,11,1,0,8905,0.20810666447158943,0.3046687302804874,0.4370793773699598,0.05014522787796335,3.17,6.34,5.42,7.13
2017-03-15,2695,1501,2240,1772,8543.15,9516.34,12140.8,12634.36,42834.65,2017,3,2,15,11,1,0,8208,0.1994448419678928,0.22216453268557115,0.2834340889910388,0.29495653635549723,3.17,6.34,5.42,7.13
2017-03-16,5412,2890,2673,697,17156.04,18322.6,14487.66,4969.61,54935.91,2017,3,3,16,11,1,0,11672,0.31229190524012435,0.3335268315387876,0.2637193049136712,0.09046195830741675,3.1700000000000004,6.34,5.42,7.13
2017-03-17,2022,1748,782,1502,6409.74,11082.32,4238.44,10709.26,32439.759999999995,2017,3,4,17,11,1,0,6054,0.19758900805677973,0.3416276815858071,0.13065571385238361,0.3301275965050297,3.17,6.34,5.42,7.13
2017-03-18,7456,1322,3010,775,23635.52,8381.48,16314.2,5525.75,53856.95,2017,3,5,18,11,1,1,12563,0.43885738052377643,0.15562485435955806,0.3029172650883498,0.10260050002831576,3.17,6.34,5.42,7.13
2017-03-19,616,1454,4560,1533,1952.72,9218.36,24715.2,10930.29,46816.57,2017,3,6,19,11,1,1,8163,0.04171001848277223,0.19690378855178842,0.5279156503776334,0.233470542587806,3.17,6.340000000000001,5.42,7.130000000000001
2017-03-20,6173,1714,4401,307,19568.41,10866.76,23853.42,2188.91,56477.5,2017,3,0,20,12,1,0,12595,0.34648151918905756,0.1924086583152583,0.4223526182993227,0.03875720419636138,3.17,6.34,5.42,7.13
2017-03-21,1034,2116,3208,1119,3277.78,13415.44,17387.36,7978.47,42059.05,2017,3,1,21,12,1,0,7477,0.07793281113101698,0.3189667859830405,0.41340353621872106,0.18969686666722144,3.1700000000000004,6.34,5.42,7.13
2017-03-22,5464,1812,2403,288,17320.88,11488.08,13024.26,2053.44,43886.66,2017,3,2,22,12,1,0,9967,0.3946730054189587,0.26176701530715707,0.29677036256575456,0.046789616708129526,3.1700000000000004,6.34,5.42,7.13
2017-03-23,2404,1784,2391,1234,7620.68,11310.56,12959.22,8798.42,40688.88,2017,3,3,23,12,1,0,7813,0.1872914663662406,0.27797668552194116,0.31849537269150685,0.2162364754203114,3.17,6.34,5.42,7.13
2017-03-24,2358,479,1378,991,7474.86,3036.86,7468.76,7065.83,25046.31,2017,3,4,24,12,1,0,5206,0.29844156684158263,0.1212497968762664,0.2981980179914726,0.28211061829067835,3.17,6.34,5.42,7.13
2017-03-25,3714,2265,642,1171,11773.38,14360.1,3479.64,8349.23,37962.35,2017,3,5,25,12,1,1,7792,0.3101330660509689,0.37827215649189266,0.09166028973443426,0.2199344877227042,3.17,6.34,5.42,7.13
2017-03-26,7766,3499,3046,1964,24618.22,22183.66,16509.32,14003.32,77314.52,2017,3,6,26,12,1,1,16275,0.31841651477626715,0.286927474942611,0.21353453400473804,0.18112147627638378,3.17,6.34,5.42,7.13
2017-03-27,933,2868,4176,1553,2957.61,18183.12,22633.92,11072.89,54847.53999999999,2017,3,0,27,13,1,0,9530,0.053924205169457014,0.3315211584694592,0.41266973869748763,0.20188489766359624,3.17,6.34,5.42,7.13
2017-03-28,2269,3654,3386,1932,7192.73,23166.36,18352.12,13775.16,62486.37,2017,3,1,28,13,1,0,11241,0.11510878292337992,0.37074261154872656,0.2936979696532219,0.22045063587467154,3.17,6.34,5.42,7.13
2017-03-29,404,3350,1683,1562,1280.68,21239.0,9121.86,11137.06,42778.6,2017,3,2,29,13,1,0,6999,0.029937398605844982,0.49648656103752814,0.21323418718705148,0.2603418531695754,3.1700000000000004,6.34,5.42,7.13
2017-03-30,7021,3239,1358,305,22256.57,20535.26,7360.36,2174.65,52326.84,2017,3,3,30,13,1,0,11923,0.42533755143631835,0.3924421960126008,0.1406612744052574,0.04155897814582345,3.17,6.34,5.42,7.13
2017-03-31,450,2326,3917,657,1426.5,14746.84,21230.14,4684.41,42087.89,2017,3,4,31,13,1,0,7350,0.03389335982393035,0.3503820220020533,0.5044239566298049,0.11130066154421141,3.17,6.34,5.42,7.13
2017-04-01,487,2954,3305,353,1543.79,18728.36,17913.1,2516.89,40702.14,2017,4,5,1,13,2,1,7099,0.037928963931626196,0.4601320716797692,0.44010216661826623,0.06183679777033836,3.17,6.34,5.42,7.13
2017-04-02,4835,283,2388,1238,15326.95,1794.22,12942.96,8826.94,38891.07,2017,4,6,2,13,2,1,8744,0.3940994680784047,0.046134498227999386,0.3328003060856901,0.2269657276079059,3.17,6.34,5.42,7.130000000000001
2017-04-03,4008,3570,5349,1800,12705.36,22633.8,28991.58,12834.0,77164.74,2017,4,0,3,14,2,0,14727,0.16465240471230772,0.2933179065982727,0.3757102013173374,0.1663194873720821,3.17,6.34,5.42,7.13
2017-04-04,3258,2236,3443,870,10327.86,14176.24,18661.06,6203.1,49368.26,2017,4,1,4,14,2,0,9807,0.20920040528063982,0.28715291970995127,0.37799711798633373,0.12564955702307515,3.1700000000000004,6.34,5.420000000000001,7.130000000000001
2017-04-05,6982,1908,2354,939,22132.94,12096.72,12758.68,6695.07,53683.41,2017,4,2,5,14,2,0,12183,0.412286402819791,0.225334418957365,0.23766523028250253,0.12471394794034134,3.17,6.34,5.42,7.13
2017-04-06,6368,1607,5454,1498,20186.56,10188.38,29560.68,10680.74,70616.36,2017,4,3,6,14,2,0,14927,0.28586236956988437,0.1442778982094234,0.4186095120167621,0.15125022020393009,3.1700000000000004,6.34,5.42,7.13
2017-04-07,4148,1709,1916,1663,13149.16,10835.06,10384.72,11857.19,46226.130000000005,2017,4,4,7,14,2,0,9436,0.28445297064668834,0.23439253945766167,0.22465043039510335,0.25650405950054656,3.17,6.34,5.42,7.13
2017-04-08,722,3134,418,1460,2288.74,19869.56,2265.56,10409.8,34833.66,2017,4,5,8,14,2,1,5734,0.06570483836610909,0.5704126411063322,0.06503939006122239,0.29884313046633626,3.1699999999999995,6.340000000000001,5.42,7.13
2017-04-09,527,3137,4106,1509,1670.59,19888.58,22254.52,10759.17,54572.86,2017,4,6,9,14,2,1,9279,0.03061210279248696,0.36444085943085996,0.4077946437111781,0.19715239406547502,3.17,6.340000000000001,5.42,7.13
2017-04-10,7451,405,5610,881,23619.67,2567.7,30406.2,6281.53,62875.1,2017,4,0,10,15,2,0,14347,0.37566015799577257,0.040838106022893006,0.4835968451740037,0.09990489080733073,3.17,6.34,5.42,7.13
2017-04-11,2317,2405,3943,608,7344.89,15247.7,21371.06,4335.04,48298.69,2017,4,1,11,15,2,0,9273,0.15207224046863382,0.31569593295387516,0.4424770112812584,0.08975481529623267,3.17,6.340000000000001,5.42,7.13
2017-04-12,1801,3781,916,1359,5709.17,23971.54,4964.72,9689.67,44335.1,2017,4,2,12,15,2,0,7857,0.12877313911550894,0.5406898822828865,0.11198170298476828,0.21855527561683633,3.17,6.34,5.42,7.13
2017-04-13,5571,2241,4321,488,17660.07,14207.94,23419.82,3479.44,58767.27,2017,4,3,13,15,2,0,12621,0.30050859942958047,0.24176620761862855,0.39851808668328476,0.05920710626850627,3.17,6.34,5.42,7.13
2017-04-14,3375,1849,3915,1489,10698.75,11722.66,21219.3,10616.57,54257.28,2017,4,4,14,15,2,0,10628,0.19718552054212818,0.2160569051747526,0.3910866891963622,0.195670885086757,3.17,6.34,5.42,7.13
2017-04-15,5932,3636,1901,1730,18804.44,23052.24,10303.42,12334.9,64495.0,2017,4,5,15,15,2,1,13199,0.2915643073106442,0.3574267772695558,0.1597553298705326,0.19125358554926739,3.17,6.340000000000001,5.42,7.13
2017-04-16,2466,934,3099,585,7817.22,5921.56,16796.58,4171.05,34706.41,2017,4,6,16,15,2,1,7084,0.22523850781455068,0.1706186263574942,0.4839618963759144,0.1201809694520407,3.17,6.340000000000001,5.420000000000001,7.13
2017-04-17,7640,1754,5479,1794,24218.8,11120.36,29696.18,12791.22,77826.56,2017,4,0,17,16,2,0,16667,0.3111893934410052,0.14288643876846158,0.38156870867734616,0.16435545911318705,3.17,6.340000000000001,5.42,7.13
2017-04-18,5478,2127,4845,347,17365.26,13485.18,26259.9,2474.11,59584.45,2017,4,1,18,16,2,0,12797,0.29143946113457453,0.2263204577704418,0.4407173348079911,0.041522746286992665,3.17,6.34,5.42,7.130000000000001
2017-04-19,4348,3810,4342,638,13783.16,24155.4,23533.64,4548.94,66021.14,2017,4,2,19,16,2,0,13138,0.20876888826821227,0.36587371863012363,0.3564561290519976,0.06890126404966651,3.17,6.340000000000001,5.42,7.129999999999999
2017-04-20,4563,1374,4584,546,14464.71,8711.16,24845.28,3892.98,51914.13,2017,4,3,20,16,2,0,11067,0.2786276106331744,0.16779940259039303,0.47858415425626893,0.07498883252016358,3.17,6.34,5.42,7.13
2017-04-21,3159,2952,3230,1636,10014.03,18715.68,17506.6,11664.68,57900.99,2017,4,4,21,16,2,0,10977,0.17295092881831556,0.3232359239453419,0.30235407028446315,0.20145907695187942,3.1700000000000004,6.34,5.42,7.13
2017-04-22,5254,1038,4675,454,16655.18,6580.92,25338.5,3237.02,51811.62,2017,4,5,22,16,2,1,11421,0.3214564609251747,0.1270162948002784,0.48905052573148644,0.06247671854306042,3.17,6.34,5.42,7.13
2017-04-23,4899,664,5613,1293,15529.83,4209.76,30422.46,9219.09,59381.14,2017,4,6,23,16,2,1,12469,0.26152798683218276,0.07089388987816671,0.512325293855928,0.15525282943372257,3.17,6.340000000000001,5.42,7.13
2017-04-24,2995,953,4524,1749,9494.15,6042.02,24520.08,12470.37,52526.62,2017,4,0,24,17,2,0,10221,0.18074930387677712,0.11502777068084716,0.46681244671749295,0.23741047872488275,3.17,6.340000000000001,5.420000000000001,7.130000000000001
2017-04-25,3334,633,1899,438,10568.78,4013.22,10292.58,3122.94,27997.52,2017,4,1,25,17,2,0,6304,0.3774898633879001,0.14334198171838075,0.36762470390234564,0.11154345099137353,3.1700000000000004,6.34,5.42,7.13
2017-04-26,3167,2130,2962,1536,10039.39,13504.2,16054.04,10951.68,50549.310000000005,2017,4,2,26,17,2,0,9795,0.19860587612372946,0.2671490471383289,0.31759167434728586,0.21665340239065575,3.17,6.340000000000001,5.42,7.13
2017-04-27,1022,2327,2750,480,3239.74,14753.18,14905.0,3422.4,36320.32,2017,4,3,27,17,2,0,6579,0.08919910397265222,0.4061963110457177,0.4103763402965613,0.09422824468506885,3.17,6.34,5.42,7.13
2017-04-28,615,2333,4280,1738,1949.55,14791.22,23197.6,12391.94,52330.31,2017,4,4,28,17,2,0,8966,0.037254700000821706,0.28265110602249444,0.4432918513190539,0.23680234265762998,3.17,6.34,5.42,7.13
2017-04-29,2339,2548,2343,1831,7414.63,16154.32,12699.06,13055.03,49323.04,2017,4,5,29,17,2,1,9061,0.1503279197713685,0.32752076919833,0.2574670985405603,0.2646842124897411,3.17,6.34,5.42,7.130000000000001
2017-04-30,7533,2369,2064,1223,23879.61,15019.46,11186.88,8719.99,58805.94,2017,4,6,30,17,2,1,13189,0.4060747944850469,0.2554071918585095,0.1902338437239503,0.14828416993249321,3.17,6.34,5.42,7.13
2017-05-01,2489,858,4336,1753,7890.13,5439.72,23501.12,12498.89,49329.86,2017,5,0,1,18,2,0,9436,0.15994632865367953,0.11027235836469028,0.4764075957239692,0.25337371725766095,3.17,6.34,5.42,7.13
2017-05-02,7823,2215,3425,1361,24798.91,14043.1,18563.5,9703.93,67109.44,2017,5,1,2,18,2,0,14824,0.3695293836455795,0.20925670069665311,0.2766153316135554,0.14459858404421197,3.17,6.34,5.42,7.13
2017-05-03,7293,3092,1421,805,23118.81,19603.28,7701.82,5739.65,56163.56,2017,5,2,3,18,2,0,12611,0.4116336286375009,0.34903912786155294,0.13713197667669214,0.10219526682425402,3.1700000000000004,6.34,5.42,7.13
2017-05-04,2987,2633,3353,1300,9468.79,16693.22,18173.26,9269.0,53604.27,2017,5,3,4,18,2,0,10273,0.1766424577743527,0.31141586295270884,0.3390263499530914,0.1729153293198471,3.1700000000000004,6.340000000000001,5.42,7.13
2017-05-05,7287,2213,4289,306,23099.79,14030.42,23246.38,2181.78,62558.37,2017,5,4,5,18,2,0,14095,0.36925178836980566,0.22427726297855904,0.3715950399602803,0.03487590869135497,3.17,6.34,5.42,7.130000000000001
2017-05-06,6812,1178,1901,425,21594.04,7468.52,10303.42,3030.25,42396.23,2017,5,5,6,18,2,1,10316,0.5093386841235648,0.17616000290591877,0.2430267974298658,0.07147451554065067,3.17,6.340000000000001,5.42,7.13
2017-05-07,1478,1878,3749,1677,4685.26,11906.52,20319.58,11957.01,48868.37,2017,5,6,7,18,2,1,8782,0.09587510285282688,0.24364471333911894,0.41580228683706866,0.24467789697098552,3.17,6.34,5.420000000000001,7.13
2017-05-08,3974,402,2396,1315,12597.58,2548.68,12986.32,9375.95,37508.53,2017,5,0,8,19,2,0,8087,0.3358590699235614,0.06794934378926606,0.34622311244935483,0.24996847383781773,3.17,6.34,5.42,7.130000000000001
2017-05-09,1726,977,2391,1431,5471.42,6194.18,12959.22,10203.03,34827.85,2017,5,1,9,19,2,0,6525,0.157098988309643,0.177851345977429,0.37209359750889015,0.2929560682040379,3.17,6.34,5.42,7.130000000000001
2017-05-10,2444,1521,1020,1432,7747.48,9643.14,5528.4,10210.16,33129.17999999999,2017,5,2,10,19,2,0,6417,0.23385667861383835,0.2910769297640328,0.16687403672532797,0.308192354896801,3.17,6.34,5.42,7.13
2017-05-11,2350,3303,1700,1075,7449.5,20941.02,9214.0,7664.75,45269.27,2017,5,3,11,19,2,0,8428,0.1645597554367455,0.46258797634686843,0.203537631598654,0.16931463661773208,3.17,6.34,5.42,7.13
2017-05-12,4037,2710,4944,964,12797.29,17181.4,26796.48,6873.32,63648.49,2017,5,4,12,19,2,0,12655,0.20106195763638698,0.26994198919723,0.42100731690571136,0.1079887362606717,3.1700000000000004,6.340000000000001,5.42,7.13
2017-05-13,6509,2815,2223,1104,20633.53,17847.1,12048.66,7871.52,58400.81,2017,5,5,13,19,2,1,12651,0.353308969516005,0.305596788811662,0.20630980974407717,0.13478443192825582,3.17,6.34,5.42,7.130000000000001
2017-05-14,3638,2115,2239,1881,11532.46,13409.1,12135.38,13411.53,50488.47,2017,5,6,14,19,2,1,9873,0.22841769615914284,0.2655873707402898,0.2403594325595527,0.26563550054101465,3.17,6.34,5.42,7.130000000000001
2017-05-15,7878,638,1209,1612,24973.26,4044.92,6552.78,11493.56,47064.52,2017,5,0,15,20,2,0,11337,0.5306175437463295,0.08594414646107089,0.13922972124224364,0.244208588550356,3.17,6.34,5.42,7.13
